"name","fold","tstat","pvalue","anova","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","wt:0","2157:0","wt:3","2157:3","wt:6","2157:6","wt:12","2157:12","wt:24","2157:24","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48"
"M419T445",1.17016510121952,1.22456821443071,0.256501410663432,0.087258486851339,419.158880047113,419.150591153548,419.163637515528,444.903286991818,443.94800934933,446.985595050108,42,5,2,5,1,5,5,5,4,5,5,69556.9812729465,64724.6621776036,66670.0625758631,67934.0205969976,35194.4137647546,87162.149940461,37781.074736013,52678.7454026343,73149.686048543,68758.8812466486,77669.8373272708,65600.6460014483,58305.2046381656,57993.130625366,40898.3388628869,79182.3678866714,29023.0010005339,44697.6138528364,18175.4215764375,20856.8050215174,72238.3702278147,25208.3019012327,71842.852277363,55218.7220080403,52447.1266324545,75755.7862017691,33339.7600899654,43807.3177655684,55056.3224323281,74509.5403877818,69609.3420120217,61076.8846143808,66414.3144150999,72926.27353101,41878.1466878357,17770.4349185163,28361.3878822615,54304.9441710004,59752.2760150886,52939.3276421288,67130.4718177749,73891.5698069763,36450.1715547523,91673.8582150279,68800.1430222778,59511.6983105481,65448.2577104271,70390.0109978814
"M893T555",1.08496558197631,1.22752247623071,0.25652555143375,0.109026581302956,892.835733219338,892.822186905052,893.030099080866,555.068282861359,545.168283601755,561.535178280949,9,1,1,0,2,0,2,0,2,0,1,109254.905218597,106558.868595629,138951.230037689,116762.671487962,104488.566580408,129129.585939182,127661.156187534,116201.989475072,127541.567140635,144126.362983956,124914.6572711,114190.239585326,110571.259106745,102635.980081809,97686.3927657885,128762.289781078,124005.791529952,119540.803191702,114786.651571102,85425.5815776709,125277.208917826,98027.4406715247,118587.890110796,121235.717305128,105874.866016584,133954.838098123,106863.006887286,104945.599719727,134101.924944399,119111.89517376,131427.800854708,110636.639284417,118512.983916335,119099.349960122,86778.8882101335,84053.5027006291,80368.4927625541,126633.348434982,92297.3195391903,112938.605361156,121985.048675715,108724.652608255,80410.3008443224,130006.558446086,124110.983406893,127133.590182326,136519.345937081,107187.319170464
"M683T425",1.17589987060753,1.23124723745864,0.257615451156672,0.10107941132,683.1240905618,683.096890763449,683.149649690751,424.746916952158,422.107691124314,426.393418318483,27,3,1,2,0,4,2,3,4,4,4,27046.5310421166,22454.972937683,20135.8573538785,27122.1334222614,13115.110276645,28533.3208198357,12841.5247540636,13098.5913099775,24228.0510869749,25075.9764619307,28012.2007652176,27603.9833692081,22364.480996869,24517.8043444125,16185.7896786507,30460.1768450633,13662.393046137,20550.7162193207,7706.80587429435,8295.30400002107,26963.0936038793,9212.00186711697,26575.6863050068,22442.5170978735,20033.3345215257,29851.5229068795,11636.0730541522,9761.88233807879,16893.6236923549,27379.9373285896,26208.5914622922,24745.3686576336,26952.011388831,35258.380538322,18804.8045315782,6790.22525033155,8713.81399339364,17929.1440520392,19631.3103015966,21310.3686472828,24479.8726727962,29153.2973289669,15076.5907058646,27860.5860439748,27768.2484881443,19334.7683567227,24950.6535808026,29287.2773712256
"M560T439",1.55854805477127,1.25124494245568,0.259155475127743,0.626896701735237,560.304935947751,560.268782331814,560.331403175092,438.975591325752,393.234121090736,442.323474534684,39,4,3,4,1,5,4,4,4,5,4,40161.6341680659,48930.2982115915,63715.5127549038,41402.8290949887,13956.1262650102,114973.312559816,24031.2377291617,39103.061562547,72961.7371240945,57981.3033007266,50317.7739874193,36750.1988682084,44283.3536949463,31600.3069713049,21404.4183637336,110809.019520139,29597.6352731163,52467.5175402249,13176.8260810173,19101.6164007159,54139.6455170289,15155.2199279336,53599.9222253163,60459.1050511987,40384.5727722193,114930.195338552,28211.8593860408,13286.4089663651,47687.0621021956,48234.1918045805,56828.9061436097,55361.6012543945,45507.9854865465,58643.0773401776,36319.5872902201,15206.13823632,15975.4268065429,35987.2697609749,29744.735342803,41973.8513242943,78932.994443249,50233.9078012851,15957.6988312696,130639.2443598,40768.3036997099,46705.9837510529,59804.058106935,46519.7486420357
"M146T126",1.25431152274276,1.21902616096751,0.260861490689269,0.307624109977879,146.07912166843,146.075545920359,146.080682007541,125.819912223193,121.543148574542,128.352070919239,48,5,5,5,3,5,5,5,5,5,5,1488516.57969665,1436696.88277072,2085983.69856624,1670536.5240808,935756.877047493,3860575.79271217,1415187.76723242,2176195.65810138,2320509.09154355,2009238.77266013,1457566.13350799,1268505.55456024,1584781.15590029,1150846.87982059,900969.392944336,4006157.36886828,1102264.89967136,1517682.38862353,765890.087101224,1201460.14478343,1590303.04662227,692990.941439865,2142914.86518409,1368688.1885147,1416585.76814844,3572702.02423778,1209024.9594368,1096262.33623172,1498339.36531895,1658932.29763184,2210403.60473778,2253971.96711493,2525670.33226482,2568920.01629207,1464238.90835804,714640.953553264,753537.355268782,1688224.24593622,1286600.70458113,1391123.23538055,3119618.78166197,1472065.6834239,940523.687574463,2876980.77182687,1683315.00372101,1897286.81320528,1748861.70395042,1348261.89380032
"M984T560",1.26457377146552,-1.24713914756994,0.260920865453512,0.289113262605675,983.96328868903,983.887927802953,983.989937835943,559.545482226883,543.954481022798,570.518910595677,40,5,3,5,2,4,5,4,3,4,5,604737.197122938,638547.740586914,675029.430884701,581155.121661822,220609.697499766,794275.52086233,270743.886604948,319146.14696626,803736.712073581,458921.625804586,632152.22200235,572267.822486308,264731.111988316,269123.956481356,347207.521426313,471183.797680665,420802.192096795,435936.449009039,316080.734323543,205529.10265815,287179.966023997,201419.308778095,501502.162254771,427076.836827434,259637.024734392,451033.511389083,249529.757741699,260327.763893477,425733.264740546,308615.676485263,284756.304092144,291810.135555975,287583.744868334,475499.530257933,416117.393634892,360660.908156025,429050.578895876,509742.176557948,584460.264991763,644380.985134625,304196.929405774,335527.090480881,391231.335409273,319503.297805568,381467.427650396,445750.919668996,555068.395959418,449194.938308182
"M95T178",1.25273962109797,-1.21375716535283,0.262060476549831,0.291071261824855,95.0136340000453,95.0129635244575,95.0147551337956,178.188891374917,172.65260748771,180.609180284356,48,5,5,5,3,5,5,5,5,5,5,145663.069237605,144464.028989194,93537.7655235554,144235.592256821,69894.3055102471,105765.602891186,53900.1306848377,60803.800041179,144554.242940684,117966.46458512,115545.849534388,131498.967160072,117104.936831881,128768.662332508,78372.7380156584,91477.4899997159,64012.9949610542,93180.1779757835,52625.6939384176,113450.747043074,134332.885497911,67314.8974709172,154304.648979653,102643.337466034,82708.2964778815,167433.909623085,39198.4194187419,83285.57921376,126301.721137102,127192.732798103,129311.537697143,151208.126947442,171180.388162843,147538.694502097,93399.3426222949,66114.3979850403,104324.580590718,114435.641800942,96035.016819256,103083.659114864,92919.2744016571,109614.313011406,52658.6335510718,120554.992019598,68519.7909009172,65473.2237398529,104743.832808262,117898.11401387
"M156T241",1.24147594552269,1.2310781948516,0.262722962105801,0.27855054768736,156.011044358416,156.008865075594,156.018611862314,241.457796131219,233.390145277364,243.590525142361,40,5,4,4,2,5,4,5,4,4,3,38911.9953373277,39436.7932549596,45406.4300776438,32714.9276696696,25130.5560898094,46645.2341146707,30792.7515715753,58393.6775844955,42572.544708657,63883.3275817926,45779.6756037217,50152.361652989,32661.2913883473,42320.4040120609,32605.4625058856,44287.74133062,27792.5149950633,66825.2245008479,20153.0559529014,69880.7126910831,34161.7647666669,27341.449018563,44613.7552836117,26037.9009944455,24211.1512967253,46581.7342220245,17200.4864083557,79937.1132854087,32286.6272543374,78239.9070119738,38880.6099097623,54821.8012196894,77593.9524926795,45186.9500240783,21928.1029531467,13782.1179551682,33494.2978821746,27270.4852062043,29047.0554104005,40410.5242091214,47442.5643551632,24045.3793193493,18012.0501053303,51898.743103747,32304.2875711518,48460.7134729691,29761.9665472352,63027.1930610336
"M427T375",1.26346508615886,1.25647644034934,0.262841132561976,0.133832916148637,427.143686190909,427.020084549754,427.177475882167,374.64302042052,284.804705123185,440.01497343527,57,4,3,4,2,5,4,3,4,5,4,85121.5087521287,149338.615259837,62851.3977264837,128806.990734074,52598.0499393422,133628.835959137,61917.9782687205,68362.9813633928,104792.953984881,78029.8433852057,108604.848197449,113597.466740034,70329.7317098315,78410.1694309796,68985.0932743038,172494.311082809,35787.4563961022,91684.3490052592,24173.4278297245,45315.1022305008,132985.722858493,56855.9760144708,155853.228055009,101487.461372436,74418.1256230367,134467.796587497,43242.6362838506,60700.0365057196,61705.3787782195,129957.553951275,202876.621876688,126810.565379423,186330.170029814,177431.619652762,44328.7894320204,40796.5253525154,37795.6471537051,73350.2092876807,55356.4136581186,100435.915060452,131691.519840765,140455.899152712,43258.7151508051,141981.674151201,107404.687225915,102430.724772808,124464.072779696,128560.503843762
"M393T936",6.08010764748776,-1.29877908651916,0.263824650752087,0.198061964192312,393.295427555548,393.292020483921,393.297671084742,935.872404031944,932.877669037182,936.468583630249,16,5,1,0,0,0,5,4,1,0,0,380177.493940501,49322.0923437942,37748.6010290718,34114.763316739,31012.9477714557,29943.7081976068,29039.2102534025,28439.7312871132,28815.865678573,28090.4399977643,25931.8455912139,27826.6665114495,26616.5054218898,27101.8475173097,26441.3096664781,24334.3609681471,24789.1603980684,24453.0976735498,24095.9293014141,22760.7009965175,23253.7985901521,23701.1610445975,22422.9557357125,23163.5616518403,21539.9436498062,19129.3501032093,20950.0463362393,20676.3534066455,19733.0906664198,20262.4277289808,20187.5133847569,19492.4634457886,18405.0771297979,20128.3087232321,19749.9435935607,19177.1012347062,21117.7267840684,17545.2209750039,19588.62446471,18479.9360010666,17936.5323125217,20274.0395346131,18073.8812466928,16363.614148733,17934.8971273846,17595.111107781,19077.2631627017,16589.389578057
"M370T318",1.30655905756321,-1.22267617763244,0.264685139852642,0.248783703567322,370.116585930633,370.097877879377,370.126185279746,317.987840164016,272.498170382644,319.281333327498,40,3,1,5,3,3,5,5,5,3,4,95069.2477878289,83260.1669303617,56833.0517029289,113933.418577908,41621.1556296031,68581.2068584768,61516.5731551976,37865.266360183,87970.7010051715,75571.38901569,79425.9406296356,73914.006720278,61579.2615909029,94351.5122242732,44821.5592972638,38882.0882716115,30549.9659774214,69547.6843412769,24095.2819633857,27882.6540121254,67658.8010229786,29338.8253927946,78140.1190638735,58745.7294484153,44115.1377764578,85108.0684593555,40187.0582983121,52786.3664482039,100454.307902469,122471.439928269,57488.4703272756,71558.013253807,82325.5326719075,147792.796651132,43450.8007856803,41479.5975108748,47391.2007399953,72843.4472042769,56365.6086313977,60314.9922862862,39076.7236424965,110014.806277319,34382.6453964377,59466.8809938297,58895.3692661134,36447.8232679634,60580.0852575031,83652.6118929681
"M466T306",2.41263402196399,1.26308357433714,0.265765157145301,0.678829992568437,465.748701930303,465.738689549517,465.753276888304,306.030585957961,304.858950009704,311.961992654367,9,3,1,1,0,1,0,0,1,2,0,7117.81769962666,19126.8337272755,7693.88749548111,15465.733025194,1223.39500909231,26935.9701430464,1753.18927672619,12547.1691912327,19218.2641840791,23811.7789999437,14209.2691593025,13177.2554777478,7341.60147595319,6731.80279110689,4616.13776889294,142901.139164503,6715.54497279098,10933.3470759675,3471.30612977668,3419.2872097831,27248.0403289586,13886.0136806259,38257.838595283,10818.3951034716,15295.4368502637,93352.1054624716,2963.76487469925,702.426198357845,12208.6399212827,33424.8538703868,70020.3029469466,21812.8822707467,70024.9195766027,21108.2784146011,23818.9716956004,8031.30516457651,2640.68419419475,24219.8163537374,27095.8837582529,17162.6896751092,30206.8975152288,13331.8308635884,1542.78979830455,66724.5990900793,7425.33504698874,9195.10018087751,18947.7780206065,19853.219413771
"M164T339",1.23520597770726,1.25789593524517,0.265916037646266,0.00202673822134668,164.034076883703,164.028325756078,164.039308504588,339.246183214397,298.03559974717,384.871496153184,109,5,5,5,3,5,5,5,5,5,5,469889.978329956,223600.406356711,300917.842076614,387814.996017812,163709.479222692,528981.360234471,347145.21968558,505203.450759577,464290.178747118,683103.989906739,360043.694795307,324745.286620617,278007.844536231,318492.824715582,144454.935385312,405413.90399965,304824.479289598,439851.959150009,148021.744520699,301403.436368946,208943.268487385,118893.251543158,382399.187925431,268650.524320728,216517.433579243,402133.799214697,181872.356480136,257905.222523359,258743.901576247,409060.758876133,246210.630311448,239359.191020717,358409.820189128,449849.846794922,206574.179340596,119916.175214299,167161.690479864,237625.914429192,275843.661160157,171200.264067016,275346.561816721,375911.750721465,164771.716128335,354842.608269269,399107.130219582,440818.725556829,340355.169767916,374421.68083462
"M1007T561",1.39308199318063,1.20530138688835,0.266749895426593,0.13075982621028,1007.33943976949,1007.27009136893,1007.36374192364,561.327950642306,553.24069591398,574.733673709724,46,5,4,5,2,5,5,5,5,5,5,133689.077780758,143395.729310896,118087.719457479,313900.215780875,67609.6887869037,400971.924861948,130759.082957237,247024.471680798,129352.921499683,281907.186355577,165966.107185547,186746.461038819,187354.350200827,173027.208345395,101464.019881297,286619.668163205,162603.862719974,200767.570043352,31714.1313955634,106369.645894022,166883.18321085,61658.8553640787,202430.901203911,154852.879209546,126083.034375165,282958.637419128,94050.3872866741,83615.6925074561,60150.6708795823,319348.624026341,185231.237736017,201313.348426697,138969.214301119,173430.046847206,201565.107520853,42970.0617089325,45383.0425751761,71398.4425777784,102500.881836773,101361.692053626,144564.729139863,199893.796454227,53321.2492103147,248820.408003919,213696.946466098,279471.84696068,110215.290403846,229777.817374185
"M651T886",11.3482331015948,-1.28792388296627,0.267223549492896,0.145214971222346,651.11914415914,651.118222514004,651.121821141179,885.721748665937,882.453707493392,886.943630837182,3,0,0,0,0,0,3,0,0,0,0,258988.292643115,25007.1634974337,26385.097841111,16303.4173323669,11649.1858405414,8501.08280983592,7567.82061234741,6695.43128541533,5541.34706043471,5730.21560518169,5116.20447885614,5185.05959417662,4898.65175980927,5053.3108691585,4528.25618062907,5119.79051458611,4329.16066099329,4077.29114969558,4251.59621611727,4264.34474264973,4224.63358081633,4584.51103851393,4080.25170867902,4284.44780823968,4203.24852608688,4850.12217585835,3434.76744768655,2870.55934663021,3985.82814091135,4244.56739799133,4746.87567203029,5843.65369024665,5237.36923037624,5581.18885707602,4486.57464835551,4343.27806673091,4353.74731396336,5090.16861479454,5256.66680604473,4217.05159358562,5529.11379340508,5686.59737176951,5700.80209876376,7297.26249675692,5485.85293927698,5479.24253902258,6028.21234858192,5523.15963111729
"M271T652",1.43279737621479,1.19946442198918,0.268064470107292,0.459895060590928,271.06166212273,271.060199752406,271.065580437899,651.87773922933,636.280793153802,656.1277709534,39,4,2,3,3,5,4,5,3,5,5,173177.329606235,242422.247823283,103468.984377952,201461.364512566,61086.8081809051,182211.592913612,120964.522960846,52520.4247866907,215796.204103838,404588.385119951,156581.03267959,181795.898353352,109007.69023969,244969.501912986,116715.01140405,144245.35146708,73882.2492296578,188330.552059574,39569.3527547599,37991.8579470649,230851.375399911,18637.6827866816,113706.449063869,75828.8507514405,145323.200538291,221731.529320483,43949.5461111046,36312.6282269178,123771.305831904,275540.169589852,354851.310137593,107821.292198003,93565.2847372793,207980.735339325,75062.0626629636,46718.8860827324,61486.6936881587,143092.314685429,214442.025315938,175069.066311884,96211.9248485559,185388.852687605,62278.6099071351,213168.305306566,142486.162402929,170273.342537065,192746.839202735,401223.756949228
"M272T114",1.42346667173093,1.20647696975837,0.268729485544256,0.251431603621721,272.044001520987,272.03956841512,272.061496983289,114.170710399453,109.288762716842,120.367921263277,22,1,1,3,2,5,2,2,3,2,1,63441.7604973982,60935.3464114009,19344.0226046938,62741.5026738075,4418.42420674388,58363.3123784525,3430.53750306309,2451.90562936858,92211.7175529133,65865.0837633074,46197.749555203,52850.5897809801,34697.2533039351,17425.9589634732,5749.91648081367,39906.1034657234,4940.63861687565,18910.7947536103,2460.94085706927,175316.043404994,60782.8044380685,4731.48316504637,69595.331702441,46460.0987938843,20868.5532891844,118009.23567688,1189.95058281745,25583.5690251971,71331.1199727598,60168.7309467989,52154.3985980049,66683.6677234013,51499.3419585984,94363.2761577464,14367.5464090524,119995.857418805,174360.41578807,65542.3625135047,50984.979970547,45346.3254439605,25955.4242247222,92181.8041189005,11311.1164287529,61240.825026123,44599.9770740663,43791.8491276149,64300.082928423,86249.4213201065
"M1008T560",1.41041644403419,1.19510288492391,0.268977853635699,0.122653291472395,1008.13430904626,1008.05942069593,1008.25828901468,560.492623875224,553.82033384541,574.759860474893,35,5,4,4,2,4,2,5,4,2,3,34426.4726522087,69666.9854350815,35178.2230307205,119088.474883686,38060.6777405351,142220.61806313,72131.9951626093,102226.15306502,78622.7230248029,113400.405396138,72603.8077490162,78024.6305192678,75527.0794572519,76715.8492598314,52448.6924702214,111181.381965893,63091.0164203533,70361.0609444941,23613.9071591419,51203.2536317206,67341.9878344985,42033.4229439609,76452.3850414001,64731.1813092619,46009.1063809276,99038.3097546388,53231.7287962299,43308.4512943825,28333.5541349293,105439.360274087,87602.1982768555,80414.3399756319,66990.710295833,70118.9230166439,93062.4624245452,43312.3417304837,40502.1186637633,48026.0447149616,58364.5373641639,55736.8718047185,56331.2955268743,110571.308454522,45711.757497321,90762.3112822507,81573.4415908944,121562.875115775,45748.5728487612,78429.6174266871
"M221T421",1.32066184126042,1.20624716110839,0.268993894683547,0.0533615009897927,221.128110378171,221.126524833105,221.138405499796,420.767635152392,415.525912057957,421.422683745499,4,0,1,0,0,0,0,0,0,3,0,54178.1636276415,85796.0444039586,99804.3433989638,65994.273420267,47219.1417680608,129285.453650953,81441.5940411035,103712.759585229,74831.7129499402,75246.1520067154,75803.267982315,80661.1020058757,88953.0539747809,87951.3408353631,64445.2569938134,304031.443896395,88020.5728969604,116847.212547475,72320.2787613229,92555.0015779296,105690.857474225,44763.3734254235,106108.434771376,84800.2193942209,111603.231247571,194742.98196783,71434.1290491093,53700.084699562,78094.1952803171,101355.969312218,135344.857866929,211983.34245734,173209.029916108,209440.408514097,155117.142995247,61529.314565079,54490.5716485933,103259.051376453,79903.1362522075,102237.847196203,253587.048564832,67569.7013012589,80830.3760511672,155669.1693575,78711.1483281657,89672.5124265444,74092.0487795445,68038.1416932886
"M209T352",1.63972964285527,1.25190831968471,0.270175258998553,0.0181365028564355,209.090729920651,209.006588147945,209.102876699831,352.309076714548,308.367565860038,371.396636504054,46,2,5,5,2,2,5,5,4,4,5,379564.058309092,29505.4290150928,43146.8807476392,333950.761049626,24870.9472366836,327265.213579109,25075.5544193233,192290.575872097,342662.888148875,320085.667400894,381454.047343965,368040.416803032,356143.720940946,306410.251972171,233984.902910034,41737.4378252934,162263.936503808,261945.701135468,129570.737414993,54261.1566953776,304287.119839975,154184.496481569,345863.743145752,32623.2997116061,208013.717088557,395800.239403658,145570.775364292,263789.485147358,331989.792382403,388356.21001053,306350.982064464,301140.202740642,356985.019953054,412226.866241213,244557.96266943,133480.674571796,229620.429530483,304776.068805774,33285.0467245414,28953.1355297356,270130.873181831,35711.9701759032,187321.877617629,303034.754244034,231458.100195844,204113.815884683,265036.308876262,326240.196087922
"M138T292",1.24553102082317,-1.18451458826673,0.270204460632522,0.253772547059375,138.055979351168,137.998052740733,138.06143362656,292.478401353711,240.758811656922,384.701223420601,34,2,4,3,0,4,4,0,4,4,1,83057.3879935638,79500.1568781189,70329.168968789,85308.5148511298,39400.356814178,74290.6995134988,47216.381343905,55651.6182426757,74882.8606611162,78039.2262645264,72150.7997873615,75673.8503983048,70262.7383018476,72037.5113488375,53814.2930659588,82165.2598474781,93666.2432285417,68948.4729775235,42853.4581794977,55143.1878869392,76708.6988727113,37847.5007253605,162491.527263702,67888.3015287109,58276.875427687,77034.2690493795,34653.4803609643,36698.0333170349,66324.8593249115,37025.6951789995,74573.7127939157,92205.9597516773,147756.205294846,87694.6533038188,56086.0348153275,36956.3805799222,50717.3999745404,69082.8818099065,60264.9579351002,55640.4592403712,60385.9284369972,74845.6177604092,38929.431297311,81730.6736257486,53334.3205181502,58445.5541594544,63808.506465475,29783.8591910705
"M1121T593",1.76689276709615,1.23679219911926,0.271716164455738,0.00240274464803809,1121.22561341412,1121.11651154721,1121.24482168859,592.686737526697,561.535178280949,636.308293423607,20,4,2,2,1,1,0,5,2,3,0,65669.6621118175,128661.848222149,79870.7393070214,69151.312270069,34394.4614010603,219875.725225171,287264.484079591,55011.1287247794,245329.868508853,359253.113804929,354888.227222567,334241.406390869,317582.10984175,290884.513992921,288461.42677002,166572.534534492,276234.5379135,178009.39561264,276108.401825,98308.2384648442,116926.8129213,343433.680074479,84969.4181061786,201780.415580248,108967.95008638,128476.821380667,456072.580914046,90810.2044326959,73807.2657538217,240345.592408697,288083.020536996,337380.040060927,94236.7517324045,108004.503190261,259941.256386426,110687.311611614,58575.5041826238,74068.4989284279,68247.8421311763,69323.7417802692,60841.1626994673,84834.6691604443,68435.1640472376,74114.8867017591,309030.827606856,100927.796707238,78980.7194192035,104386.019739992
"M1123T560",1.35392371657384,-1.23346385874684,0.271807504998975,0.101639917898396,1122.83900149602,1122.82819291745,1122.84986810715,559.924791940203,551.141509072904,575.436455496424,17,3,1,1,2,3,3,0,0,2,2,180364.597979948,178213.15488239,98500.9944283351,242154.311575236,71916.8549538689,277589.226304954,100755.421433328,164006.089186456,94195.2631918661,170561.727325394,113214.397414745,117725.354749453,101340.823621942,106051.08994671,74256.8097561908,171892.518220989,77092.332661808,99914.9839433532,37853.0149443452,68732.5822318907,95707.5407723658,73003.9913862828,109824.4605118,91228.1250787082,76510.7443335584,134749.33653935,63398.7006609163,77813.0161337306,67614.060375589,144530.979780222,103237.95969869,190441.63803621,104877.282030187,133618.674199163,214447.73078062,102852.783370687,142742.652823515,51253.2032063101,94648.3390812642,95509.7899536648,101131.167300676,149093.966101092,126746.768100722,124521.061405098,114965.356078787,128870.533427779,70559.438982505,130650.347418922
"M113T1010",4.97781550363308,-1.23920907281678,0.271860394748149,0.00790783717196879,112.957464846498,112.957129056167,112.958563919588,1009.85732726154,1009.3941706121,1010.51453935937,8,3,0,1,0,0,2,1,0,0,1,0,0,94510.5449634948,89418.2465670039,0,65530.3907655944,73053.248240375,67250.4936037071,61229.9724967662,59772.4590490304,66217.0581198989,60866.9491213875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55219.9805630398,0,0,42804.5184895585,45695.7953352774,47298.1815528708,45960.4832430498,0,0,0,0,44632.4014945744,48618.7241381611,46311.4819220719,43168.4984279102,0,49154.4747591375,0,0,0,36949.7004049784,0
"M275T383",1.21652525087277,1.18101806478077,0.272039743316759,0.643481188205571,275.098430548143,275.089742867287,275.105876218892,383.073245643931,379.07514298474,384.093836316167,48,5,5,5,3,5,5,5,5,5,5,357627.918975727,324792.691698727,353632.963881282,345448.826361159,160713.08909462,530098.345108286,210104.3563865,306263.828976696,418495.932075208,339490.665939277,446694.710116519,375029.480709073,381708.941801398,364844.600936653,249334.176626977,723615.790772541,284508.99867942,352773.215458626,221214.562902492,280079.220644545,479156.157388921,156222.294529399,428274.921485236,385299.241076893,325463.567850115,679821.929322678,164945.327589497,247170.228589724,325251.484336653,376514.899665432,441128.564135234,357542.177414457,412046.134753226,473826.972222094,249393.938381672,114080.42303827,171471.110178383,294999.682464196,263530.259671733,271780.513122988,401008.041034698,363443.894064807,164009.964730143,541613.87055647,331397.389761912,348812.797312275,350719.008037147,303601.020218323
"M357T273",1.09915639942191,-1.22623488195988,0.272915800740563,0.0359660179832672,357.128785791545,357.103818112896,357.136103944074,273.30927081881,270.00768075148,304.811505435217,49,5,5,5,3,5,5,5,5,5,5,275736.399330678,259630.345056499,270077.316525137,247387.660345912,182045.138756578,270227.906144531,230743.053871184,252304.189595243,234439.424878919,255688.045075462,208818.692096551,217164.614313696,207439.070880735,208035.41570285,174888.949978047,233064.408196567,193122.920893884,241503.894885749,145839.158543593,242268.740088682,217655.303522701,181751.706630932,234797.973972616,231857.729145331,203428.687710577,212305.493457721,202996.025089996,226045.347672556,202117.743374245,234039.956340174,224476.067925758,231854.407534868,232966.180499817,228023.683558713,217533.994833832,169585.96579723,211697.431880179,212530.907014241,221788.858148111,233624.416174749,237575.0620072,226626.690074371,191910.272237292,234447.495184561,218495.782844189,236064.743673442,201561.55340373,232907.357443694
"M475T160",1.13357301631698,-1.18792657745837,0.272983877946497,3.76760094727418e-07,475.184618219207,475.179004680785,475.194257823336,159.606972004986,157.39616039879,160.183832351359,47,5,4,5,3,5,5,5,5,5,5,136886.387363178,130040.675162337,146810.180195247,157443.307692025,111935.41986927,106311.479385468,72499.5131750939,88311.0557925114,131377.135653809,114239.910781067,193141.642361677,163890.18134181,177547.938465488,191357.174227991,161509.615645976,58806.9590993296,63005.4014192777,93392.5131287123,38006.9049088494,43036.3518132378,154614.114051579,100638.869642246,141614.488069201,139877.430278672,165260.895282274,94456.1907944468,95212.0351589491,153876.4998892,168783.081704332,119323.742453646,109016.058930951,143185.482337656,143638.02126921,139222.721070909,133820.062639959,51236.8072128542,79854.7933925814,163109.595720557,198544.598890218,177067.473301995,153528.414963016,165781.025476262,157341.004659633,82690.7424133493,152038.424789355,118736.88840782,121228.937186471,127926.947253701
"M777T372",1.74065647795152,-1.17962739368524,0.274286203594269,1.42438910080764e-13,777.06452221641,777.044115142516,777.097126908857,371.883074536375,332.696603773705,379.321742003676,10,0,2,1,0,0,0,4,3,0,0,2176.43718201675,1255.19095062679,531.929211983011,1444.10596020906,347.690221601163,3388.40926796802,494.672712489402,661.896575512215,2092.94650158033,1689.28852689258,152114.058593555,129482.84578295,153159.778302595,167502.966261531,185244.606947126,152937.737905444,213320.308685766,174748.155942661,166342.783064017,40387.2154905107,53515.9004481415,11291.297310151,4442.85660264078,48953.156683739,34558.2277682425,99489.1676020224,0,2186.56651848417,663.94715087343,1652.43000768874,1417.80512706556,2010.74486986436,149.095594137334,4037.47761315549,1412.85300326475,0,0,0,2868.62555593429,150.114094274195,165.968459407541,702.185517523345,0,1406.6701847157,159.808056023304,160.764640398652,489.16764098733,1090.01644915766
"M632T312",2.34104143169892,1.24695391798057,0.274323100194884,0.00611469496129905,631.987194942851,631.970518859765,631.994856893998,312.272660712051,311.653040133083,312.525455397928,4,0,0,0,0,1,0,0,0,3,0,15376.2975786397,11044.5816062931,5990.40383184509,9738.93033202142,2677.74497671338,12556.9429100646,2151.53159550754,3085.9164119412,9840.89941850247,9524.81774232226,6249.76256328182,7413.25767233659,5343.57273938878,4958.97853052729,2215.36443457761,4911.32071916903,557.106902377424,3639.53660665947,322.172302324883,2021.17567252299,7853.69377523481,503.44956851542,22418.956200608,4418.59666885169,3448.65582331101,25900.3616057739,325.549411630403,3493.0590371446,8595.13334758294,8644.05928005874,15511.9217123257,59791.3153555433,36251.9901769242,39541.246020813,10059.7054133507,1002.9108405592,3793.49139768811,18129.9868379228,14561.6423933584,12476.6436599035,20989.6796132708,19996.432998379,1356.89966738658,57468.0649729637,4971.48686117776,10537.8702029868,19013.6797394249,12953.0059619447
"M213T464",1.30574292821003,1.16718621609612,0.277276660056598,0.0818378997681899,213.159171727579,213.155847161321,213.16515004344,464.015863138614,461.728507567388,474.30569381309,45,5,3,5,3,5,5,5,5,4,5,123515.799538469,78661.7666264312,89017.6708511115,80821.3238890289,35251.875761548,209859.686024557,52463.3507640882,62140.0185697746,177342.749198764,111868.218334103,90802.4215545716,58713.2662748745,64491.8884476021,40993.5728232278,30536.8875587175,136401.828502325,33435.1542296608,52099.3395631634,37874.8559109073,33295.8481874087,93044.6985005141,26796.6082876467,82562.6775556869,45119.6920391341,36698.6307412918,190279.163753949,34793.0817433713,67048.7761767722,120114.637127528,111645.960083115,75404.8890664854,51350.5524751568,86970.402381173,62016.5039676601,32345.9234702364,41108.0263788444,62634.2559990926,108763.732697358,66788.0754871612,52021.9266877019,79228.7608875073,59523.4302597757,31175.1848102361,154321.691422492,68682.236588933,73375.8695541678,111763.363415523,123644.720079439
